scan_cell_id,z,x0,y0,cell_tiles,bbox_wgs84,scope_unit_codes,scope_unit_count,coverage_status,coverage_attempt_count,coverage_checked_utc,coverage_note,preview_status,preview_relpath,preview_sha256,preview_bytes,preview_generated_utc,highres_request_status
OHG-Z17-X114876-Y52024,17,114876,52024,4,"[135.516357421875, 34.7506398050501, 135.52734375, 34.75966612466249]",27114;27205,2,coverage_full,1,2026-06-30T08:51:18Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114880-Y52024,17,114880,52024,4,"[135.52734375, 34.7506398050501, 135.538330078125, 34.75966612466249]",27114;27205,2,coverage_full,1,2026-06-30T08:51:31Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114884-Y52024,17,114884,52024,4,"[135.538330078125, 34.7506398050501, 135.54931640625, 34.75966612466249]",27114;27205,2,coverage_full,1,2026-06-30T08:51:44Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114888-Y52024,17,114888,52024,4,"[135.54931640625, 34.7506398050501, 135.560302734375, 34.75966612466249]",27114;27117;27209,3,coverage_full,1,2026-06-30T08:51:56Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114892-Y52024,17,114892,52024,4,"[135.560302734375, 34.7506398050501, 135.5712890625, 34.75966612466249]",27114;27209,2,coverage_full,1,2026-06-30T08:52:09Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114896-Y52024,17,114896,52024,4,"[135.5712890625, 34.7506398050501, 135.582275390625, 34.75966612466249]",27209;27223,2,coverage_full,1,2026-06-30T08:52:21Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114900-Y52024,17,114900,52024,4,"[135.582275390625, 34.7506398050501, 135.59326171875, 34.75966612466249]",27209;27215;27223,3,coverage_full,1,2026-06-30T17:11:12Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114904-Y52024,17,114904,52024,4,"[135.59326171875, 34.7506398050501, 135.604248046875, 34.75966612466249]",27209;27215;27223,3,coverage_full,1,2026-06-30T17:11:25Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114908-Y52024,17,114908,52024,4,"[135.604248046875, 34.7506398050501, 135.615234375, 34.75966612466249]",27209;27215;27223,3,coverage_full,1,2026-06-30T17:11:38Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114912-Y52024,17,114912,52024,4,"[135.615234375, 34.7506398050501, 135.626220703125, 34.75966612466249]",27215;27223,2,coverage_full,1,2026-06-30T17:11:51Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114916-Y52024,17,114916,52024,4,"[135.626220703125, 34.7506398050501, 135.63720703125, 34.75966612466249]",27215,1,coverage_full,1,2026-06-30T17:12:04Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114920-Y52024,17,114920,52024,4,"[135.63720703125, 34.7506398050501, 135.648193359375, 34.75966612466249]",27215,1,coverage_full,1,2026-06-30T17:12:17Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114924-Y52024,17,114924,52024,4,"[135.648193359375, 34.7506398050501, 135.6591796875, 34.75966612466249]",27215,1,coverage_partial,1,2026-06-30T17:12:29Z,available=12; no_source=4; total=16,not_started,,,,,not_requested
OHG-Z17-X114928-Y52024,17,114928,52024,4,"[135.6591796875, 34.7506398050501, 135.670166015625, 34.75966612466249]",27215,1,no_source_coverage,1,2026-06-30T17:12:39Z,no_source=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y52028,17,114860,52028,4,"[135.472412109375, 34.74161249883172, 135.4833984375, 34.7506398050501]",27123;27205,2,coverage_full,1,2026-06-30T17:12:52Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y52028,17,114864,52028,4,"[135.4833984375, 34.74161249883172, 135.494384765625, 34.7506398050501]",27123;27205,2,coverage_full,1,2026-06-30T17:13:05Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114868-Y52028,17,114868,52028,4,"[135.494384765625, 34.74161249883172, 135.50537109375, 34.7506398050501]",27114;27123;27205,3,coverage_full,1,2026-06-30T17:13:18Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114872-Y52028,17,114872,52028,4,"[135.50537109375, 34.74161249883172, 135.516357421875, 34.7506398050501]",27114;27123;27205,3,coverage_full,1,2026-06-30T17:13:31Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114876-Y52028,17,114876,52028,4,"[135.516357421875, 34.74161249883172, 135.52734375, 34.7506398050501]",27114;27205,2,coverage_full,1,2026-06-30T17:13:44Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114880-Y52028,17,114880,52028,4,"[135.52734375, 34.74161249883172, 135.538330078125, 34.7506398050501]",27114;27205,2,coverage_full,1,2026-06-30T17:13:57Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114884-Y52028,17,114884,52028,4,"[135.538330078125, 34.74161249883172, 135.54931640625, 34.7506398050501]",27114;27117,2,coverage_full,1,2026-06-30T17:14:10Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114888-Y52028,17,114888,52028,4,"[135.54931640625, 34.74161249883172, 135.560302734375, 34.7506398050501]",27114;27117;27209,3,coverage_full,1,2026-06-30T17:14:23Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114892-Y52028,17,114892,52028,4,"[135.560302734375, 34.74161249883172, 135.5712890625, 34.7506398050501]",27114;27117;27209;27223,4,coverage_full,1,2026-06-30T17:14:36Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114896-Y52028,17,114896,52028,4,"[135.5712890625, 34.74161249883172, 135.582275390625, 34.7506398050501]",27209;27223,2,coverage_full,1,2026-06-30T17:14:49Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114900-Y52028,17,114900,52028,4,"[135.582275390625, 34.74161249883172, 135.59326171875, 34.7506398050501]",27209;27223,2,coverage_full,1,2026-06-30T17:15:02Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114904-Y52028,17,114904,52028,4,"[135.59326171875, 34.74161249883172, 135.604248046875, 34.7506398050501]",27209;27215;27223,3,coverage_full,1,2026-06-30T17:15:15Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114908-Y52028,17,114908,52028,4,"[135.604248046875, 34.74161249883172, 135.615234375, 34.7506398050501]",27209;27215;27223,3,coverage_full,1,2026-06-30T17:15:28Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114912-Y52028,17,114912,52028,4,"[135.615234375, 34.74161249883172, 135.626220703125, 34.7506398050501]",27215;27223,2,coverage_full,1,2026-06-30T17:15:41Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114916-Y52028,17,114916,52028,4,"[135.626220703125, 34.74161249883172, 135.63720703125, 34.7506398050501]",27215;27223,2,coverage_full,1,2026-06-30T17:15:54Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114920-Y52028,17,114920,52028,4,"[135.63720703125, 34.74161249883172, 135.648193359375, 34.7506398050501]",27215,1,coverage_full,1,2026-06-30T17:16:07Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114924-Y52028,17,114924,52028,4,"[135.648193359375, 34.74161249883172, 135.6591796875, 34.7506398050501]",27215,1,coverage_partial,1,2026-06-30T22:04:41Z,available=12; no_source=4; total=16,not_started,,,,,not_requested
OHG-Z17-X114928-Y52028,17,114928,52028,4,"[135.6591796875, 34.74161249883172, 135.670166015625, 34.7506398050501]",27215,1,coverage_partial,1,2026-06-30T22:04:52Z,available=6; no_source=10; total=16,not_started,,,,,not_requested
OHG-Z17-X114848-Y52032,17,114848,52032,4,"[135.439453125, 34.732584206123626, 135.450439453125, 34.74161249883172]",27113;27123,2,coverage_full,1,2026-06-30T22:05:04Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y52032,17,114852,52032,4,"[135.450439453125, 34.732584206123626, 135.46142578125, 34.74161249883172]",27113;27123,2,coverage_full,1,2026-06-30T22:05:17Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y52032,17,114856,52032,4,"[135.46142578125, 34.732584206123626, 135.472412109375, 34.74161249883172]",27123,1,coverage_full,1,2026-06-30T22:05:30Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y52032,17,114860,52032,4,"[135.472412109375, 34.732584206123626, 135.4833984375, 34.74161249883172]",27123,1,coverage_full,1,2026-06-30T22:05:43Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y52032,17,114864,52032,4,"[135.4833984375, 34.732584206123626, 135.494384765625, 34.74161249883172]",27123,1,coverage_full,1,2026-06-30T22:05:55Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114868-Y52032,17,114868,52032,4,"[135.494384765625, 34.732584206123626, 135.50537109375, 34.74161249883172]",27114;27123;27205,3,coverage_full,1,2026-06-30T22:06:07Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114872-Y52032,17,114872,52032,4,"[135.50537109375, 34.732584206123626, 135.516357421875, 34.74161249883172]",27102;27114;27123;27205,4,coverage_full,1,2026-06-30T22:06:19Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114876-Y52032,17,114876,52032,4,"[135.516357421875, 34.732584206123626, 135.52734375, 34.74161249883172]",27102;27114;27117,3,coverage_full,1,2026-06-30T22:06:32Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114880-Y52032,17,114880,52032,4,"[135.52734375, 34.732584206123626, 135.538330078125, 34.74161249883172]",27102;27114;27117,3,coverage_full,1,2026-06-30T22:06:44Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114884-Y52032,17,114884,52032,4,"[135.538330078125, 34.732584206123626, 135.54931640625, 34.74161249883172]",27114;27117;27209,3,coverage_full,1,2026-06-30T22:06:56Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114888-Y52032,17,114888,52032,4,"[135.54931640625, 34.732584206123626, 135.560302734375, 34.74161249883172]",27114;27117;27209,3,coverage_full,1,2026-06-30T22:07:08Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114892-Y52032,17,114892,52032,4,"[135.560302734375, 34.732584206123626, 135.5712890625, 34.74161249883172]",27114;27117;27209;27223,4,coverage_full,1,2026-06-30T22:07:21Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114896-Y52032,17,114896,52032,4,"[135.5712890625, 34.732584206123626, 135.582275390625, 34.74161249883172]",27209;27223,2,coverage_full,1,2026-06-30T22:07:33Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114900-Y52032,17,114900,52032,4,"[135.582275390625, 34.732584206123626, 135.59326171875, 34.74161249883172]",27209;27223,2,coverage_full,1,2026-06-30T22:07:46Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114904-Y52032,17,114904,52032,4,"[135.59326171875, 34.732584206123626, 135.604248046875, 34.74161249883172]",27209;27223,2,coverage_full,1,2026-06-30T22:07:58Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114908-Y52032,17,114908,52032,4,"[135.604248046875, 34.732584206123626, 135.615234375, 34.74161249883172]",27209;27215;27223,3,coverage_full,1,2026-06-30T22:08:10Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114912-Y52032,17,114912,52032,4,"[135.615234375, 34.732584206123626, 135.626220703125, 34.74161249883172]",27215;27223,2,coverage_full,1,2026-06-30T22:08:22Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114916-Y52032,17,114916,52032,4,"[135.626220703125, 34.732584206123626, 135.63720703125, 34.74161249883172]",27215;27223,2,coverage_full,1,2026-06-30T22:08:35Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114920-Y52032,17,114920,52032,4,"[135.63720703125, 34.732584206123626, 135.648193359375, 34.74161249883172]",27215,1,coverage_full,1,2026-06-30T22:08:47Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114924-Y52032,17,114924,52032,4,"[135.648193359375, 34.732584206123626, 135.6591796875, 34.74161249883172]",27215,1,coverage_full,1,2026-06-30T22:09:00Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114928-Y52032,17,114928,52032,4,"[135.6591796875, 34.732584206123626, 135.670166015625, 34.74161249883172]",27215,1,coverage_partial,1,2026-06-30T22:09:12Z,available=12; no_source=4; total=16,not_started,,,,,not_requested
OHG-Z17-X114844-Y52036,17,114844,52036,4,"[135.428466796875, 34.723554927042194, 135.439453125, 34.732584206123626]",27113;27123,2,coverage_full,1,2026-06-30T22:09:25Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114848-Y52036,17,114848,52036,4,"[135.439453125, 34.723554927042194, 135.450439453125, 34.732584206123626]",27113;27123,2,coverage_full,1,2026-07-01T10:57:06Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y52036,17,114852,52036,4,"[135.450439453125, 34.723554927042194, 135.46142578125, 34.732584206123626]",27113;27123,2,coverage_full,1,2026-07-01T10:57:17Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y52036,17,114856,52036,4,"[135.46142578125, 34.723554927042194, 135.472412109375, 34.732584206123626]",27113;27123,2,coverage_full,1,2026-07-01T10:57:29Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y52036,17,114860,52036,4,"[135.472412109375, 34.723554927042194, 135.4833984375, 34.732584206123626]",27123,1,coverage_full,1,2026-07-01T10:57:41Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y52036,17,114864,52036,4,"[135.4833984375, 34.723554927042194, 135.494384765625, 34.732584206123626]",27123;27127,2,coverage_full,1,2026-07-01T10:57:52Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114868-Y52036,17,114868,52036,4,"[135.494384765625, 34.723554927042194, 135.50537109375, 34.732584206123626]",27114;27123;27127,3,coverage_full,1,2026-07-01T10:58:04Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114872-Y52036,17,114872,52036,4,"[135.50537109375, 34.723554927042194, 135.516357421875, 34.732584206123626]",27102;27114;27123;27127,4,coverage_full,1,2026-07-01T10:58:16Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114876-Y52036,17,114876,52036,4,"[135.516357421875, 34.723554927042194, 135.52734375, 34.732584206123626]",27102;27114;27117;27127,4,coverage_full,1,2026-07-01T10:58:28Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114880-Y52036,17,114880,52036,4,"[135.52734375, 34.723554927042194, 135.538330078125, 34.732584206123626]",27102;27114;27117,3,coverage_full,1,2026-07-01T10:58:40Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114884-Y52036,17,114884,52036,4,"[135.538330078125, 34.723554927042194, 135.54931640625, 34.732584206123626]",27102;27114;27117;27209,4,coverage_full,1,2026-07-01T10:58:52Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114888-Y52036,17,114888,52036,4,"[135.54931640625, 34.723554927042194, 135.560302734375, 34.732584206123626]",27114;27117;27209,3,coverage_full,1,2026-07-01T10:59:04Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114892-Y52036,17,114892,52036,4,"[135.560302734375, 34.723554927042194, 135.5712890625, 34.732584206123626]",27117;27209;27223,3,coverage_full,1,2026-07-01T10:59:15Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114896-Y52036,17,114896,52036,4,"[135.5712890625, 34.723554927042194, 135.582275390625, 34.732584206123626]",27117;27124;27209;27223,4,coverage_full,1,2026-07-01T10:59:27Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114900-Y52036,17,114900,52036,4,"[135.582275390625, 34.723554927042194, 135.59326171875, 34.732584206123626]",27124;27209;27223,3,coverage_full,1,2026-07-01T10:59:39Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114904-Y52036,17,114904,52036,4,"[135.59326171875, 34.723554927042194, 135.604248046875, 34.732584206123626]",27223,1,coverage_full,1,2026-07-01T10:59:50Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114908-Y52036,17,114908,52036,4,"[135.604248046875, 34.723554927042194, 135.615234375, 34.732584206123626]",27215;27223,2,coverage_full,1,2026-07-01T11:00:02Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114912-Y52036,17,114912,52036,4,"[135.615234375, 34.723554927042194, 135.626220703125, 34.732584206123626]",27215;27223,2,coverage_full,1,2026-07-01T11:00:14Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114916-Y52036,17,114916,52036,4,"[135.626220703125, 34.723554927042194, 135.63720703125, 34.732584206123626]",27215;27223,2,coverage_full,1,2026-07-01T11:00:26Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114920-Y52036,17,114920,52036,4,"[135.63720703125, 34.723554927042194, 135.648193359375, 34.732584206123626]",27215,1,coverage_full,1,2026-07-01T11:00:38Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114840-Y52040,17,114840,52040,4,"[135.41748046875, 34.71452466170393, 135.428466796875, 34.723554927042194]",27113,1,coverage_full,1,2026-07-01T11:00:49Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114844-Y52040,17,114844,52040,4,"[135.428466796875, 34.71452466170393, 135.439453125, 34.723554927042194]",27113,1,coverage_full,1,2026-07-01T11:01:01Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114848-Y52040,17,114848,52040,4,"[135.439453125, 34.71452466170393, 135.450439453125, 34.723554927042194]",27113;27123,2,coverage_full,1,2026-07-01T11:01:12Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114852-Y52040,17,114852,52040,4,"[135.450439453125, 34.71452466170393, 135.46142578125, 34.723554927042194]",27113;27123,2,coverage_full,1,2026-07-01T11:01:24Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114856-Y52040,17,114856,52040,4,"[135.46142578125, 34.71452466170393, 135.472412109375, 34.723554927042194]",27113;27123,2,coverage_full,1,2026-07-01T11:01:36Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114860-Y52040,17,114860,52040,4,"[135.472412109375, 34.71452466170393, 135.4833984375, 34.723554927042194]",27113;27123;27127,3,coverage_full,1,2026-07-01T18:27:49Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114864-Y52040,17,114864,52040,4,"[135.4833984375, 34.71452466170393, 135.494384765625, 34.723554927042194]",27123;27127,2,coverage_full,1,2026-07-01T18:28:02Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114868-Y52040,17,114868,52040,4,"[135.494384765625, 34.71452466170393, 135.50537109375, 34.723554927042194]",27114;27123;27127,3,coverage_full,1,2026-07-01T18:28:15Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114872-Y52040,17,114872,52040,4,"[135.50537109375, 34.71452466170393, 135.516357421875, 34.723554927042194]",27102;27114;27123;27127,4,coverage_full,1,2026-07-01T18:28:28Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114876-Y52040,17,114876,52040,4,"[135.516357421875, 34.71452466170393, 135.52734375, 34.723554927042194]",27102;27114;27117;27127,4,coverage_full,1,2026-07-01T18:28:40Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114880-Y52040,17,114880,52040,4,"[135.52734375, 34.71452466170393, 135.538330078125, 34.723554927042194]",27102;27117;27118;27127,4,coverage_full,1,2026-07-01T18:28:53Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114884-Y52040,17,114884,52040,4,"[135.538330078125, 34.71452466170393, 135.54931640625, 34.723554927042194]",27102;27117;27118;27209,4,coverage_full,1,2026-07-01T18:29:06Z,available=16/16,not_started,,,,,not_requested
OHG-Z17-X114888-Y52040,17,114888,52040,4,"[135.54931640625, 34.71452466170393, 135.560302734375, 34.723554927042194]",27117;27118;27124;27209,4,coverage_full,1,2026-07-01T18:29:19Z,available=16/16,not_started,,,,,not_requested
