scan_cell_id,z,x0,y0,cell_tiles,bbox_wgs84,scope_unit_codes,scope_unit_count,coverage_status,coverage_attempt_count,coverage_checked_utc,coverage_note,last_run_id
OHG-Z17-X114828-Y51936,17,114828,51936,4,"[135.384521484375, 34.94899072578226, 135.3955078125, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-26T22:53:11Z,no_source=16/16,28269533263
OHG-Z17-X114832-Y51936,17,114832,51936,4,"[135.3955078125, 34.94899072578226, 135.406494140625, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-26T22:53:20Z,no_source=16/16,28269533263
OHG-Z17-X114836-Y51936,17,114836,51936,4,"[135.406494140625, 34.94899072578226, 135.41748046875, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-26T22:53:29Z,no_source=16/16,28269533263
OHG-Z17-X114840-Y51936,17,114840,51936,4,"[135.41748046875, 34.94899072578226, 135.428466796875, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-26T22:53:38Z,no_source=16/16,28269533263
OHG-Z17-X114844-Y51936,17,114844,51936,4,"[135.428466796875, 34.94899072578226, 135.439453125, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-26T22:53:47Z,no_source=16/16,28269533263
OHG-Z17-X114848-Y51936,17,114848,51936,4,"[135.439453125, 34.94899072578226, 135.450439453125, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-26T22:53:57Z,no_source=16/16,28269533263
OHG-Z17-X114852-Y51936,17,114852,51936,4,"[135.450439453125, 34.94899072578226, 135.46142578125, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-26T22:54:06Z,no_source=16/16,28269533263
OHG-Z17-X114856-Y51936,17,114856,51936,4,"[135.46142578125, 34.94899072578226, 135.472412109375, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-26T22:54:15Z,no_source=16/16,28269533263
OHG-Z17-X114860-Y51936,17,114860,51936,4,"[135.472412109375, 34.94899072578226, 135.4833984375, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-26T22:54:24Z,no_source=16/16,28269533263
OHG-Z17-X114864-Y51936,17,114864,51936,4,"[135.4833984375, 34.94899072578226, 135.494384765625, 34.95799531086791]",27322,1,no_source_coverage,1,2026-06-26T22:54:33Z,no_source=16/16,28269533263
OHG-Z17-X114816-Y51940,17,114816,51940,4,"[135.3515625, 34.93998515156042, 135.362548828125, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-26T22:54:43Z,no_source=16/16,28269533263
OHG-Z17-X114820-Y51940,17,114820,51940,4,"[135.362548828125, 34.93998515156042, 135.37353515625, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-26T22:54:52Z,no_source=16/16,28269533263
OHG-Z17-X114824-Y51940,17,114824,51940,4,"[135.37353515625, 34.93998515156042, 135.384521484375, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-26T22:55:01Z,no_source=16/16,28269533263
OHG-Z17-X114828-Y51940,17,114828,51940,4,"[135.384521484375, 34.93998515156042, 135.3955078125, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-26T22:55:10Z,no_source=16/16,28269533263
OHG-Z17-X114832-Y51940,17,114832,51940,4,"[135.3955078125, 34.93998515156042, 135.406494140625, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T09:34:39Z,no_source=16/16,28285336109
OHG-Z17-X114836-Y51940,17,114836,51940,4,"[135.406494140625, 34.93998515156042, 135.41748046875, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T09:34:48Z,no_source=16/16,28285336109
OHG-Z17-X114840-Y51940,17,114840,51940,4,"[135.41748046875, 34.93998515156042, 135.428466796875, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T09:34:57Z,no_source=16/16,28285336109
OHG-Z17-X114844-Y51940,17,114844,51940,4,"[135.428466796875, 34.93998515156042, 135.439453125, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T09:35:06Z,no_source=16/16,28285336109
OHG-Z17-X114848-Y51940,17,114848,51940,4,"[135.439453125, 34.93998515156042, 135.450439453125, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T09:35:15Z,no_source=16/16,28285336109
OHG-Z17-X114852-Y51940,17,114852,51940,4,"[135.450439453125, 34.93998515156042, 135.46142578125, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T09:35:24Z,no_source=16/16,28285336109
OHG-Z17-X114856-Y51940,17,114856,51940,4,"[135.46142578125, 34.93998515156042, 135.472412109375, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T09:35:32Z,no_source=16/16,28285336109
OHG-Z17-X114860-Y51940,17,114860,51940,4,"[135.472412109375, 34.93998515156042, 135.4833984375, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T09:35:41Z,no_source=16/16,28285336109
OHG-Z17-X114864-Y51940,17,114864,51940,4,"[135.4833984375, 34.93998515156042, 135.494384765625, 34.94899072578226]",27322,1,no_source_coverage,1,2026-06-27T09:35:50Z,no_source=16/16,28285336109
OHG-Z17-X114824-Y51944,17,114824,51944,4,"[135.37353515625, 34.93097858831628, 135.384521484375, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T09:36:00Z,no_source=16/16,28285336109
OHG-Z17-X114828-Y51944,17,114828,51944,4,"[135.384521484375, 34.93097858831628, 135.3955078125, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T09:36:08Z,no_source=16/16,28285336109
OHG-Z17-X114832-Y51944,17,114832,51944,4,"[135.3955078125, 34.93097858831628, 135.406494140625, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T09:36:17Z,no_source=16/16,28285336109
OHG-Z17-X114836-Y51944,17,114836,51944,4,"[135.406494140625, 34.93097858831628, 135.41748046875, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T09:36:26Z,no_source=16/16,28285336109
OHG-Z17-X114840-Y51944,17,114840,51944,4,"[135.41748046875, 34.93097858831628, 135.428466796875, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T09:36:35Z,no_source=16/16,28285336109
OHG-Z17-X114844-Y51944,17,114844,51944,4,"[135.428466796875, 34.93097858831628, 135.439453125, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T09:36:44Z,no_source=16/16,28285336109
OHG-Z17-X114848-Y51944,17,114848,51944,4,"[135.439453125, 34.93097858831628, 135.450439453125, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T09:36:53Z,no_source=16/16,28285336109
OHG-Z17-X114852-Y51944,17,114852,51944,4,"[135.450439453125, 34.93097858831628, 135.46142578125, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T09:37:02Z,no_source=16/16,28285336109
OHG-Z17-X114856-Y51944,17,114856,51944,4,"[135.46142578125, 34.93097858831628, 135.472412109375, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T09:37:11Z,no_source=16/16,28285336109
OHG-Z17-X114860-Y51944,17,114860,51944,4,"[135.472412109375, 34.93097858831628, 135.4833984375, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T09:37:20Z,no_source=16/16,28285336109
OHG-Z17-X114864-Y51944,17,114864,51944,4,"[135.4833984375, 34.93097858831628, 135.494384765625, 34.93998515156042]",27322,1,no_source_coverage,1,2026-06-27T09:37:29Z,no_source=16/16,28285336109
OHG-Z17-X114836-Y51948,17,114836,51948,4,"[135.406494140625, 34.92197103616376, 135.41748046875, 34.93097858831628]",27322,1,no_source_coverage,1,2026-06-27T09:37:39Z,no_source=16/16,28285336109
OHG-Z17-X114840-Y51948,17,114840,51948,4,"[135.41748046875, 34.92197103616376, 135.428466796875, 34.93097858831628]",27322,1,no_source_coverage,1,2026-06-27T09:37:48Z,no_source=16/16,28285336109
OHG-Z17-X114844-Y51948,17,114844,51948,4,"[135.428466796875, 34.92197103616376, 135.439453125, 34.93097858831628]",27322,1,no_source_coverage,1,2026-06-27T09:37:57Z,no_source=16/16,28285336109
OHG-Z17-X114848-Y51948,17,114848,51948,4,"[135.439453125, 34.92197103616376, 135.450439453125, 34.93097858831628]",27322,1,no_source_coverage,1,2026-06-27T09:38:06Z,no_source=16/16,28285336109
OHG-Z17-X114852-Y51948,17,114852,51948,4,"[135.450439453125, 34.92197103616376, 135.46142578125, 34.93097858831628]",27322,1,no_source_coverage,1,2026-06-27T09:38:15Z,no_source=16/16,28285336109
OHG-Z17-X114856-Y51948,17,114856,51948,4,"[135.46142578125, 34.92197103616376, 135.472412109375, 34.93097858831628]",27322,1,no_source_coverage,1,2026-06-27T09:38:24Z,no_source=16/16,28285336109
OHG-Z17-X114860-Y51948,17,114860,51948,4,"[135.472412109375, 34.92197103616376, 135.4833984375, 34.93097858831628]",27322,1,no_source_coverage,1,2026-06-27T09:38:33Z,no_source=16/16,28285336109
OHG-Z17-X114852-Y51952,17,114852,51952,4,"[135.450439453125, 34.91296249521696, 135.46142578125, 34.92197103616376]",27220;27322,2,no_source_coverage,1,2026-06-27T09:38:42Z,no_source=16/16,28285336109
OHG-Z17-X114856-Y51952,17,114856,51952,4,"[135.46142578125, 34.91296249521696, 135.472412109375, 34.92197103616376]",27220;27322,2,no_source_coverage,1,2026-06-27T09:38:52Z,no_source=16/16,28285336109
OHG-Z17-X114860-Y51952,17,114860,51952,4,"[135.472412109375, 34.91296249521696, 135.4833984375, 34.92197103616376]",27220,1,no_source_coverage,1,2026-06-27T09:39:00Z,no_source=16/16,28285336109
OHG-Z17-X114852-Y51956,17,114852,51956,4,"[135.450439453125, 34.90395296559005, 135.46142578125, 34.91296249521696]",27220,1,no_source_coverage,1,2026-06-27T09:39:09Z,no_source=16/16,28285336109
OHG-Z17-X114856-Y51956,17,114856,51956,4,"[135.46142578125, 34.90395296559005, 135.472412109375, 34.91296249521696]",27220,1,no_source_coverage,1,2026-06-27T09:39:19Z,no_source=16/16,28285336109
OHG-Z17-X114860-Y51956,17,114860,51956,4,"[135.472412109375, 34.90395296559005, 135.4833984375, 34.91296249521696]",27220,1,no_source_coverage,1,2026-06-27T09:39:28Z,no_source=16/16,28285336109
OHG-Z17-X114864-Y51956,17,114864,51956,4,"[135.4833984375, 34.90395296559005, 135.494384765625, 34.91296249521696]",27220,1,no_source_coverage,1,2026-06-27T09:39:37Z,no_source=16/16,28285336109
OHG-Z17-X114844-Y51960,17,114844,51960,4,"[135.428466796875, 34.89494244739731, 135.439453125, 34.90395296559005]",27220,1,no_source_coverage,1,2026-06-27T09:39:46Z,no_source=16/16,28285336109
OHG-Z17-X114848-Y51960,17,114848,51960,4,"[135.439453125, 34.89494244739731, 135.450439453125, 34.90395296559005]",27220,1,no_source_coverage,1,2026-06-27T09:39:55Z,no_source=16/16,28285336109
OHG-Z17-X114852-Y51960,17,114852,51960,4,"[135.450439453125, 34.89494244739731, 135.46142578125, 34.90395296559005]",27220,1,no_source_coverage,1,2026-06-27T09:40:04Z,no_source=16/16,28285336109
OHG-Z17-X114856-Y51960,17,114856,51960,4,"[135.46142578125, 34.89494244739731, 135.472412109375, 34.90395296559005]",27220,1,no_source_coverage,1,2026-06-27T09:40:13Z,no_source=16/16,28285336109
OHG-Z17-X114860-Y51960,17,114860,51960,4,"[135.472412109375, 34.89494244739731, 135.4833984375, 34.90395296559005]",27220,1,no_source_coverage,1,2026-06-27T09:40:22Z,no_source=16/16,28285336109
OHG-Z17-X114864-Y51960,17,114864,51960,4,"[135.4833984375, 34.89494244739731, 135.494384765625, 34.90395296559005]",27220,1,no_source_coverage,1,2026-06-27T09:40:31Z,no_source=16/16,28285336109
OHG-Z17-X114844-Y51964,17,114844,51964,4,"[135.428466796875, 34.885930940753155, 135.439453125, 34.89494244739731]",27220,1,no_source_coverage,1,2026-06-27T09:40:40Z,no_source=16/16,28285336109
OHG-Z17-X114848-Y51964,17,114848,51964,4,"[135.439453125, 34.885930940753155, 135.450439453125, 34.89494244739731]",27220,1,no_source_coverage,1,2026-06-27T09:40:50Z,no_source=16/16,28285336109
OHG-Z17-X114852-Y51964,17,114852,51964,4,"[135.450439453125, 34.885930940753155, 135.46142578125, 34.89494244739731]",27220,1,no_source_coverage,1,2026-06-27T09:40:59Z,no_source=16/16,28285336109
OHG-Z17-X114856-Y51964,17,114856,51964,4,"[135.46142578125, 34.885930940753155, 135.472412109375, 34.89494244739731]",27220,1,no_source_coverage,1,2026-06-27T09:41:08Z,no_source=16/16,28285336109
OHG-Z17-X114860-Y51964,17,114860,51964,4,"[135.472412109375, 34.885930940753155, 135.4833984375, 34.89494244739731]",27220,1,no_source_coverage,1,2026-06-27T09:41:17Z,no_source=16/16,28285336109
OHG-Z17-X114864-Y51964,17,114864,51964,4,"[135.4833984375, 34.885930940753155, 135.494384765625, 34.89494244739731]",27220,1,no_source_coverage,1,2026-06-27T09:41:26Z,no_source=16/16,28285336109
OHG-Z17-X114844-Y51968,17,114844,51968,4,"[135.428466796875, 34.876918445772084, 135.439453125, 34.885930940753155]",27220,1,no_source_coverage,1,2026-06-27T09:41:35Z,no_source=16/16,28285336109
OHG-Z17-X114848-Y51968,17,114848,51968,4,"[135.439453125, 34.876918445772084, 135.450439453125, 34.885930940753155]",27220,1,no_source_coverage,1,2026-06-27T09:41:44Z,no_source=16/16,28285336109
OHG-Z17-X114852-Y51968,17,114852,51968,4,"[135.450439453125, 34.876918445772084, 135.46142578125, 34.885930940753155]",27220,1,no_source_coverage,1,2026-06-27T15:05:20Z,no_source=16/16,28292915936
OHG-Z17-X114856-Y51968,17,114856,51968,4,"[135.46142578125, 34.876918445772084, 135.472412109375, 34.885930940753155]",27220,1,no_source_coverage,1,2026-06-27T15:05:29Z,no_source=16/16,28292915936
OHG-Z17-X114860-Y51968,17,114860,51968,4,"[135.472412109375, 34.876918445772084, 135.4833984375, 34.885930940753155]",27220,1,no_source_coverage,1,2026-06-27T15:05:37Z,no_source=16/16,28292915936
OHG-Z17-X114864-Y51968,17,114864,51968,4,"[135.4833984375, 34.876918445772084, 135.494384765625, 34.885930940753155]",27220,1,no_source_coverage,1,2026-06-27T15:05:46Z,no_source=16/16,28292915936
OHG-Z17-X114868-Y51968,17,114868,51968,4,"[135.494384765625, 34.876918445772084, 135.50537109375, 34.885930940753155]",27220,1,no_source_coverage,1,2026-06-27T15:05:55Z,no_source=16/16,28292915936
OHG-Z17-X114872-Y51968,17,114872,51968,4,"[135.50537109375, 34.876918445772084, 135.516357421875, 34.885930940753155]",27220,1,no_source_coverage,1,2026-06-27T15:06:03Z,no_source=16/16,28292915936
OHG-Z17-X114876-Y51968,17,114876,51968,4,"[135.516357421875, 34.876918445772084, 135.52734375, 34.885930940753155]",27220,1,no_source_coverage,1,2026-06-27T15:06:12Z,no_source=16/16,28292915936
OHG-Z17-X114844-Y51972,17,114844,51972,4,"[135.428466796875, 34.86790496256872, 135.439453125, 34.876918445772084]",27220,1,no_source_coverage,1,2026-06-27T15:06:21Z,no_source=16/16,28292915936
OHG-Z17-X114848-Y51972,17,114848,51972,4,"[135.439453125, 34.86790496256872, 135.450439453125, 34.876918445772084]",27220,1,no_source_coverage,1,2026-06-27T15:06:29Z,no_source=16/16,28292915936
OHG-Z17-X114852-Y51972,17,114852,51972,4,"[135.450439453125, 34.86790496256872, 135.46142578125, 34.876918445772084]",27220,1,no_source_coverage,1,2026-06-27T15:06:38Z,no_source=16/16,28292915936
OHG-Z17-X114856-Y51972,17,114856,51972,4,"[135.46142578125, 34.86790496256872, 135.472412109375, 34.876918445772084]",27220,1,no_source_coverage,1,2026-06-27T15:06:47Z,no_source=16/16,28292915936
OHG-Z17-X114860-Y51972,17,114860,51972,4,"[135.472412109375, 34.86790496256872, 135.4833984375, 34.876918445772084]",27220,1,no_source_coverage,1,2026-06-27T15:06:55Z,no_source=16/16,28292915936
OHG-Z17-X114864-Y51972,17,114864,51972,4,"[135.4833984375, 34.86790496256872, 135.494384765625, 34.876918445772084]",27220,1,no_source_coverage,1,2026-06-27T15:07:04Z,no_source=16/16,28292915936
OHG-Z17-X114868-Y51972,17,114868,51972,4,"[135.494384765625, 34.86790496256872, 135.50537109375, 34.876918445772084]",27220,1,no_source_coverage,1,2026-06-27T15:07:12Z,no_source=16/16,28292915936
OHG-Z17-X114872-Y51972,17,114872,51972,4,"[135.50537109375, 34.86790496256872, 135.516357421875, 34.876918445772084]",27220,1,no_source_coverage,1,2026-06-27T15:07:21Z,no_source=16/16,28292915936
OHG-Z17-X114876-Y51972,17,114876,51972,4,"[135.516357421875, 34.86790496256872, 135.52734375, 34.876918445772084]",27220,1,no_source_coverage,1,2026-06-27T15:07:29Z,no_source=16/16,28292915936
OHG-Z17-X114848-Y51976,17,114848,51976,4,"[135.439453125, 34.8588904912578, 135.450439453125, 34.86790496256872]",27220,1,no_source_coverage,1,2026-06-27T15:07:38Z,no_source=16/16,28292915936
OHG-Z17-X114852-Y51976,17,114852,51976,4,"[135.450439453125, 34.8588904912578, 135.46142578125, 34.86790496256872]",27220,1,no_source_coverage,1,2026-06-27T15:07:47Z,no_source=16/16,28292915936
OHG-Z17-X114856-Y51976,17,114856,51976,4,"[135.46142578125, 34.8588904912578, 135.472412109375, 34.86790496256872]",27220,1,no_source_coverage,1,2026-06-27T15:07:55Z,no_source=16/16,28292915936
OHG-Z17-X114860-Y51976,17,114860,51976,4,"[135.472412109375, 34.8588904912578, 135.4833984375, 34.86790496256872]",27220,1,no_source_coverage,1,2026-06-27T15:08:04Z,no_source=16/16,28292915936
OHG-Z17-X114864-Y51976,17,114864,51976,4,"[135.4833984375, 34.8588904912578, 135.494384765625, 34.86790496256872]",27220,1,no_source_coverage,1,2026-06-27T15:08:13Z,no_source=16/16,28292915936
OHG-Z17-X114868-Y51976,17,114868,51976,4,"[135.494384765625, 34.8588904912578, 135.50537109375, 34.86790496256872]",27220,1,no_source_coverage,1,2026-06-27T15:08:21Z,no_source=16/16,28292915936
OHG-Z17-X114872-Y51976,17,114872,51976,4,"[135.50537109375, 34.8588904912578, 135.516357421875, 34.86790496256872]",27220,1,no_source_coverage,1,2026-06-27T15:08:30Z,no_source=16/16,28292915936
OHG-Z17-X114876-Y51976,17,114876,51976,4,"[135.516357421875, 34.8588904912578, 135.52734375, 34.86790496256872]",27220,1,no_source_coverage,1,2026-06-27T15:08:38Z,no_source=16/16,28292915936
OHG-Z17-X114852-Y51980,17,114852,51980,4,"[135.450439453125, 34.84987503195417, 135.46142578125, 34.8588904912578]",27220,1,no_source_coverage,1,2026-06-27T15:08:47Z,no_source=16/16,28292915936
OHG-Z17-X114856-Y51980,17,114856,51980,4,"[135.46142578125, 34.84987503195417, 135.472412109375, 34.8588904912578]",27220,1,no_source_coverage,1,2026-06-27T15:08:56Z,no_source=16/16,28292915936
OHG-Z17-X114860-Y51980,17,114860,51980,4,"[135.472412109375, 34.84987503195417, 135.4833984375, 34.8588904912578]",27220,1,no_source_coverage,1,2026-06-27T15:09:04Z,no_source=16/16,28292915936
OHG-Z17-X114864-Y51980,17,114864,51980,4,"[135.4833984375, 34.84987503195417, 135.494384765625, 34.8588904912578]",27220,1,no_source_coverage,1,2026-06-27T15:09:13Z,no_source=16/16,28292915936
OHG-Z17-X114868-Y51980,17,114868,51980,4,"[135.494384765625, 34.84987503195417, 135.50537109375, 34.8588904912578]",27220,1,no_source_coverage,1,2026-06-27T15:09:21Z,no_source=16/16,28292915936
OHG-Z17-X114872-Y51980,17,114872,51980,4,"[135.50537109375, 34.84987503195417, 135.516357421875, 34.8588904912578]",27220,1,no_source_coverage,1,2026-06-27T15:09:30Z,no_source=16/16,28292915936
OHG-Z17-X114876-Y51980,17,114876,51980,4,"[135.516357421875, 34.84987503195417, 135.52734375, 34.8588904912578]",27220,1,no_source_coverage,1,2026-06-27T15:09:39Z,no_source=16/16,28292915936
OHG-Z17-X114880-Y51980,17,114880,51980,4,"[135.52734375, 34.84987503195417, 135.538330078125, 34.8588904912578]",27220,1,coverage_partial,1,2026-06-27T15:09:49Z,available=12; no_source=4; total=16,28292915936
OHG-Z17-X114848-Y51984,17,114848,51984,4,"[135.439453125, 34.84085858477277, 135.450439453125, 34.84987503195417]",27220,1,coverage_partial,1,2026-06-27T15:09:59Z,available=8; no_source=8; total=16,28292915936
OHG-Z17-X114852-Y51984,17,114852,51984,4,"[135.450439453125, 34.84085858477277, 135.46142578125, 34.84987503195417]",27220,1,coverage_partial,1,2026-06-27T15:10:08Z,available=8; no_source=8; total=16,28292915936
OHG-Z17-X114856-Y51984,17,114856,51984,4,"[135.46142578125, 34.84085858477277, 135.472412109375, 34.84987503195417]",27220,1,coverage_partial,1,2026-06-27T15:10:18Z,available=8; no_source=8; total=16,28292915936
OHG-Z17-X114860-Y51984,17,114860,51984,4,"[135.472412109375, 34.84085858477277, 135.4833984375, 34.84987503195417]",27220,1,coverage_partial,1,2026-06-27T15:10:27Z,available=8; no_source=8; total=16,28292915936
OHG-Z17-X114864-Y51984,17,114864,51984,4,"[135.4833984375, 34.84085858477277, 135.494384765625, 34.84987503195417]",27220,1,coverage_partial,1,2026-06-27T15:10:37Z,available=8; no_source=8; total=16,28292915936
OHG-Z17-X114868-Y51984,17,114868,51984,4,"[135.494384765625, 34.84085858477277, 135.50537109375, 34.84987503195417]",27220,1,coverage_partial,1,2026-06-27T15:10:46Z,available=8; no_source=8; total=16,28292915936
